donor;recipient;amount;project title;;Settings;;;;;;;;;;;;;;
United Kingdom;Argentina;0,109097088;Climate4Classrooms;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,091372452;Project Management Office Cost;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,044709287;HR, Travel & Miscellaneous Costs of Project Manager of Global Knowledge on Climate Change Adapttion: Lessons from China Project;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,040632336;Accountable Grant for Institute for Social and Environmental Transition - Risk and Vulnerability Assessments and Adaptation Planning;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,091033504;South Asia Water Initiative - Other Costs;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,790164234;South Asia Low Carbon, Climate-Resilient Growth Study;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,207515523;Accountable Grant Third Pole Project;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,2319295;Accountable Grant for State Information Centre;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,600465415;South Asia Water Initiative Other Costs;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,571147307;Climate Publications;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,130423213;Accountable Grant for World Resources Institute-Risk and Vulnerability Assessments and Adaptation Planning;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,035267714;Centre for Social Markets Accountable Grant;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,048092337;Re-Imagining the Indus: Mapping Irrigation - water related practices and policies in the two PUNJABS;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,131095576;Climate research and information services studies South Asia;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,054504649;Re-Imagining the Indus: Mapping Irrigation-Water Related Practices and Policies in the Two PUNJABS;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,128246233;Accountable Grant for University of Oxford UKCIP ACCC Risk and Vulnerability Assessments and Adaptation Planning;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,285347868;South Asia Water InitiativeComplimentary Project;;;;;;;;;;;;;;;;
United Kingdom;Asia, regional;0,235458868;Design phase for Climate Proofing Growth and Development in South Asia;;;;;;;;;;;;;;;;
United Kingdom;Azerbaijan;0,015900706;To increase citizens awareness of problems of energy efficiency and global climate change;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,329235098;Support to Bangladesh on Climate Change Negotiation;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;9,053965184;CDMP Project - UNDP;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,000329235;Provision of Records of SUNDERBANS Bangladesh;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,004811409;Documents and Maps-Provision of Records of SUNDERBANS, Bangladesh;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,294400821;Global Climate Generation;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;9,618467458;Programme Capital Costs for Bangladesh Climate Change Resilience Fund;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,031260788;A Mapping Study for the Assessment of Urban and Peri-urban Agriculture (UPA) in Dhaka City;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,011556633;Climate Change Risk Assessment on wetlands ecosystem;;;;;;;;;;;;;;;;
United Kingdom;Bangladesh;0,017621162;Linking local level climate change vulnerability to the national level policy framework on adaptation.;;;;;;;;;;;;;;;;
United Kingdom;Barbados;0,016461755;CARIBSAVE film on CC;;;;;;;;;;;;;;;;
United Kingdom;Barbados;0,009877053;Future Centre Trust;;;;;;;;;;;;;;;;
United Kingdom;Belize;0,008230877;Green Action Project - Saving Firewood;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,241404344;IRENA - International Renewable Energy Agency;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;4,11543872;REEEP - Renewable Energy and Efficiency Partnership;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;411,543872;ETF - Environmental Transformation Spend;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,987705293;Carbon Sequestration Forum Capacity Building;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,003868512;Review of Strategic Programmes for Climate Resilience Under the PPCR;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,010446136;Support to Operations of Climate Network;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,014815579;WWF Joint Working;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,018401164;UK-China-Tanzania Scoping Trilateral Cooperation in Water Resource Management;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,023046457;ETF-IW Technical Expert to the Board;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,024692632;Contribution to the UNDP for the Hosting of the Pep Malawi Meeting;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,029013843;Identifying options and proposals for supporting climate insurance;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,03292351;Transformative Changes for Climate Change Governance: Understanding What Is Required & What Is Being Achieved;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,041154387;MULTISTAKEHOLDER Meeting Enhancing Effectiveness of Major Group Participation At UNFF;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,047739089;Capacity Building Workshop to Assist SIDS and LDCS in Engaging in Post-2012 Climate Negotiations;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,054722166;Strategic Environment ASSESMENT;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,080020311;ABC Stage II Engagement with China on agriculture in Africa;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,081074143;AG for Management Policy Framework for River Basin Sustainable Development;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,139924916;WEF Private Sector Adaptation Working Group;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,172848426;Ag With IIED for ECBI Workshop;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,242807592;Cc Media Partnership 2008 Ag;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;3,759402832;Climate and Development Knowledge Network -Contribution of the Climate and Environment Group;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,002987809;Consultancy to Review the Climate Investment Funds Results Frameworks;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,004115439;Paul Steele's Flights;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,041154387;ODI - Policies for Low Carbon Growth;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,050598908;Support for Civil Society Participation in the Clean Development Mechanism  Process;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,172970967;Consultancy on the Climate Public Private Partnership (CP3);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,198920286;Consultancy on the Design of the Climate Public Private Partnership (CP3);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,411543872;Accountable Grant Ag5263 Facilitating Dialogue and Engagement for Sustainable TRAND and Investment Between China and East Africa;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,037090557;SECC Trust Fund;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,267997947;Ids Consortium - Effective Resilience to Disasters and Climate Change;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,014815579;Forest Landscape Restoration High Level Event London November 2009;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,016461755;ETFRN Newsletter Special 2010;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,03292351;Multi-Country REDD+ Partnership;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,038636776;Review of Water Efficiency Indices;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,048356405;Environmental Screening Note -ERM Legal Comments;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,061525809;PROCOFSERVICES and P0136 for Climate Change Speaker Series;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,066077484;"The Interface Between Forests, Agriculture and Climate Change;Understanding the Implications for REDD";;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,195483339;Carbon Trust Ag - INNOAVTION Centres and AMCs;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,271467507;Adaptive Social Protection in the Context of Agriculture and Food Security;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,823087744;Achieving Green Growth and Development;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,646175488;Core Support to ESMAP - 2008/13;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;2,481589053;Climate Change Network - DFID Research Contribution;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;411,543872;3Rd Promissory Note-Environmental Transformation Fund;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,013346368;Generating UK Business Support to Palm Oil Summit;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,013531563;IIED Water Ecosystem Services.;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,022437372;Review and Synthesis and Planned Work on REDD;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,024692632;Societal Impacts of Natural Hazards;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,036670205;Vietnam Low Carbon Study;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,076693258;Narrative and Data on the Developmental Co-Benefits of Private Sector Investment in Climate Mitigation and Adaptation in the Developing Countries;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,09671281;Structural Capacity Requirements for Participation in Carbon Markets;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,116156875;Climate Change Scoping;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,146674236;Bridge Funding;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,153530557;Chatham House conference and work on AMCs;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,374610279;Climate Change Media Partnership Programme 2009;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,526776156;Oxfam -Renewed PPA Support;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,281540661;Technical support to help base UK climate change investments on best available evidence;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;2,118627869;Support to Fan (Freshwater Action Network);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,047846091;Advance the evidence base on potential security implications from climate change in the Sahel region for key constituencies in the region and globally.;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,122570934;By the end of March 2011 key palm oil producers, as well as regional and international buyers.;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,010171529;Annual Review of the Environmental Transformation Fund 2011;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,025645079;Communications and Research Review of Global Knowledge on Climate Change Adapttion: Lessons from China Project;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,054344341;Review of Environmental Innovation Prizes for Development;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,108528374;Specialist Advice on the Climate Public Private Partnership (CP3);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,092034306;Technical Support to Define Impact Indicators for Programmes to Support Poor People's Resilience to To Climate Change;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,141883617;Gender adviser 'Evidence in Action' inform donor engagement on the gender dimensions of climate change;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,400769477;Evaluating the impact of insurance in helping poor farmers protect their livelihoods;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,682457791;Accountable Grant Climate Change and Groundwater, assessing impacts, formulating responses;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;2,003847387;PROCOFSERVICES and P0110 for Climate Change Adaptation Research;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;2,564924655;Advocacy Fund;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,041413915;Scoping Work for Renewable Energy Resource Centre;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,031981404;Development of Fact Sheets Synthesising the Latest Evidence and Planned Work on Low Carbon Development, Including Links to Wider Natural Capital and Resource Depletion;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,035223629;Fiduciary Risk Assessment of the Adaptation Fund;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,037109651;Support to Development and Climate Days Event;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,039669782;Tehnical support to define impact indicators for programmes to support poor people's resilience to climate change;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,046649567;Climate Change Contribution to Joint Evaluation;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,152292401;Monitoring and Evaluating the impact of Low Carbon Development;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;7,053542802;Climate Development Knowledge Network;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,003847387;Climate Vulnerability Index;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,015216416;An assessment of the need for a global forum for development practitioners on adaptation and recommendations on the format and next steps for such a group if the need is identified;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,040397563;Delivery of Strategic Programme Reviews;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,089772379;Accountable Grant for University of Oxford - Climate Science;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,0931773;Scoping Study by the X Prize Foundation - Environmental Technology Innovation Prizes;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,111413915;Technical Advice on TA and Project Development Facility and Legal Advise on CP3;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,136020792;Project Manager's cost of Global Knowledge on Climate Change Adapttion: Lessons from China Project;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,145597948;Piloting greater use of standardised approaches to the Clean Development Mechanism;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,160307791;Provide evidence based analysis to the Transitional Committee, to enable it to make informed decisions about the design of the Green Climate Fund to improve speed, responsiveness, coverage, terms and leverage of the climate change finance architecture;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,232997756;DFID Support to a Senior Scientis to Focus on Forests and Climate Change at CIFOR (2011 onwards);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,00621353;X Prize Foundation Scoping Study;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,012760628;Accountable Grant for State Information Centre of Global Knowledge on Climate Change Adapttion: Lessons from China Project;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,014267393;Mapping existing donor funded adaptation investments;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,024330779;Support to International (With USAID,GTZ,Asia and Development Bank)To Coordinate Efforts  At Mainstreaming Climate Change Adaptation in Development Activities;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,062430266;Support for Civil Society participation in the Clean Development Mechanism process;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,064123132;Support Effective Monitoring and Evaluation of the International Climate Fund (ICF) (Low Carbon Development);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,067446185;Accountable Grant for Supply Chain Analysis for Fish & Fish Products Sustainable Development: China & Global Markets Phase II;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,160307791;Accountable Grant for CCICED Task Force on Low Carbon Industrialisation Strategy;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,160307791;evaluating the impact of insurance in helping poor farmers protect their livelihoods;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,160307791;Piloting Greater Use of Standardised Approaches in the Clean Development Mechanism;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,359591937;International consultants' cost of Global Knowledge on Climate Change Adapttion: Lessons from China Project;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,480923373;Development of the Investments in Forestry and Climate Change programme;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;1,282462328;Core Support to UN Water and Sanitation and Water for All(SWA)-Global Annual Assessment of Sanitation and Drinking-Water(GLAAS);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,097201026;Building an international movement of business leadership groups for a low carbon economy: The International Climate Leadership Network (ICLN);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;23,54588677;Climate Investment Funds - Pilot Programme for Climate Resilience (PPCR);;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,07911418;Report on approaches to monitoring and evaluating climate change programmes;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,313945157;Support for the United Nations Secretary General's Climate Change Support Team;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;11,77294339;By providing small scale water-harvesting and storage, flood protection etc, ASAP will benefit up to six million smallholder farmers (women and men) to help them adapt to climate change.;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,041431342;Strengthening and developing Key Performance Indicators relevant for adaptation and suggestions for second tier indicators;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,071893441;Lawyers for the contracts for the CP3 Fund Investment;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,005877053;Design of climate smart capacity building pilot;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;0,014210147;Deliver a joint US AID/GIZ/DFID workshop in Bonn which would seek to advance the international discussion on adaptation monitoring and evaluation;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;15,69725785;Climate Fund with International Finance Corporation;;;;;;;;;;;;;;;;
United Kingdom;Bilateral, unspecified;47,09177355;Support to the Least Developed Countries Fund (LDCF);;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,002126859;Habitat Award - Sustainable Climate Change design;;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,014920935;Climate and the Plurinational Assembly;;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,01548228;Energy Assessment tool;;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,002981382;Beni: Inclusion of Climate Change in Municipal Action Plans;;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,001625373;Afro Bolivian Communities: Human Rights and Climate Change;;;;;;;;;;;;;;;;
United Kingdom;Bolivia;0,013614436;PRODENA climate change;;;;;;;;;;;;;;;;
United Kingdom;Botswana;0,000823088;To raise awareness of the impact of climate change in Botswana by training journalists to improve the quality and the quantity of Climate change reporting in the Botswana media;;;;;;;;;;;;;;;;
United Kingdom;Botswana;0,004693812;Study visit for MPS;;;;;;;;;;;;;;;;
United Kingdom;Brazil;0,011694431;Strengthen collaboration on Biochar research to mitigate the impact of climate change;;;;;;;;;;;;;;;;
United Kingdom;Brazil;0,014357943;Build capacity for state-of-the-art climate change prediction in Brazil, raise awareness among key stakeholders. Empowering them with scientific evidence.;;;;;;;;;;;;;;;;
