source;id;projecttitle;year;amount;currency;donor;recipient;recipient_mapped;purpose;sector;sector_mapped
climatefundsupdate;56;design of national Strategic Programs for Climate Resilience (SPCR) (phase 1 funding);2011;750000;USD;Pilot Program for Climate Resilience (PPCR);Cambodia;Cambodia;mainstreaming,capacity building,policy implementation;cross-sector;Government / trade / finance
climatefundsupdate;57;Enhancing the Resilience of Poor Communities to Urban Flooding in Yaounde;2013;0;USD;Special Climate Change Fund (SCCF);Cameroon;Cameroon;local capacity building,institutional capacity building,land management;education,capacity building;Education,infrastructure / risk management
climatefundsupdate;58;Building Adaptive Capacity and Resilience to Climate Change in the Water Sector in Cape Verde;2008;3000000;USD;Least Developed Countries Fund (LDCF);Cape Verde;Cape Verde;capacity building,water management;water resources;water resources
climatefundsupdate;59;Preparation of a National Adaptation Programme of Action;2004;200000;USD;Least Developed Countries Fund (LDCF);Cape Verde;Cape Verde;policy development;cross-sector;Government / trade / finance
climatefundsupdate;60;Integrated Adaptation Programme to Combat the Effects of Climate Change on Agricultural Production and Food Security in CAR;2011;0;USD;Least Developed Countries Fund (LDCF);Central African Republic;Central African Republic;agriculture,policy adaptation;food security;agriculture / food security
climatefundsupdate;61;National Adaptation Plan of Action for the Central African Republic;2004;200000;USD;Least Developed Countries Fund (LDCF);Central African Republic;Central African Republic;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;62;Preparation du Programme d'Action National pour l'Adaptation aux Changements Climatiques (NAPA);2004;200000;USD;Least Developed Countries Fund (LDCF);Chad;Chad;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;63;Mainstreaming Adaptation to Climate Change Into Water Resources Management and Rural Development;2008;5000000;USD;Special Climate Change Fund (SCCF);China;China;mainstreaming,water management,sustainable livelihoods;cross-sector;Government / trade / finance
climatefundsupdate;64;Adaptation to Climate Impacts in Water Regulation and Supply for the Area of Chingaza - Sumapaz - Guerrero;2011;0;USD;Special Climate Change Fund (SCCF);Colombia;Colombia;water management,water supply;water resources;water resources
climatefundsupdate;65;Reducing Risk and Vulnerability to Climate Change in the Region of La Depresion Momposina in Colombia;2012;1840000;USD;Adaptation Fund (AF);Colombia;Colombia;early warning systems,wetland rehabilitation,dykes;infrastructure;infrastructure / risk management
climatefundsupdate;66;Adapting Water Resource Management in Comoros to Increase Capacity to Cope with Climate Change;2009;3400000;USD;Least Developed Countries Fund (LDCF);Comoros;Comoros;water management;water resources;water resources
climatefundsupdate;67;Enhancing adaptive capacity and resilience to climate change in the agriculture sector in Comoros;2012;0;USD;Least Developed Countries Fund (LDCF);Comoros;Comoros;agriculture;education,capacity building;Education,infrastructure / risk management
climatefundsupdate;68;National Adaptation Programme of Action;2003;200000;USD;Least Developed Countries Fund (LDCF);Comoros;Comoros;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;69;Strengthening the Resilience of our Islands and our Communities to Climate Change (SRIC - CC);2012;770000;USD;Adaptation Fund (AF);Cook Islands;Cook Islands;policy development,capacity building,agriculture;cross-sector;Government / trade / finance
climatefundsupdate;70;Building the Capacity of the Agriculture Sector in DR Congo to Plan for and Respond to the Additional Threats Posed by Climate Change on Food Production and Security;2009;3000000;USD;Least Developed Countries Fund (LDCF);Democratic Republic of Congo;Democratic Republic of Congo;agriculture,food security;education,capacity building;Education,infrastructure / risk management
climatefundsupdate;71;National Adaptation Programme of Action (NAPA);2004;200000;USD;Least Developed Countries Fund (LDCF);Democratic Republic of Congo;Democratic Republic of Congo;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;72;Resilience of MuandaÃ¢Â€Â™s Communities from Coastal Erosion, Democratic Republic of Congo;2013;0;USD;Least Developed Countries Fund (LDCF);Democratic Republic of Congo;Democratic Republic of Congo;coastal zone management,erosion control;coastal zones;coastal zone development
climatefundsupdate;73;Developing Agro-Pastoral Shade Gardens as an Adaptation Strategy for Poor Rural Communities;2012;1050000;USD;Adaptation Fund (AF);Djibouti;Djibouti;capacity building,restoration of vegetation cover,land management;terrestrial ecosystems;natural resource management
climatefundsupdate;74;Implementing Adaptation Technologies in Fragile Ecosystems of Djibouti's Central Plains;2012;0;USD;Least Developed Countries Fund (LDCF);Djibouti;Djibouti;protection of ecosystem,ecosystem management;terrestrial ecosystems;natural resource management
climatefundsupdate;75;Implementing NAPA Priority Interventions to Build Resilience in the most Vulnerable Coastal Zones in Djibouti;2009;2000000;USD;Least Developed Countries Fund (LDCF);Djibouti;Djibouti;agriculture,tourism,fisheries;coastal zones;coastal zone development
climatefundsupdate;76;National Adaptation Programme of Action;2004;200000;USD;Least Developed Countries Fund (LDCF);Djibouti;Djibouti;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;77;Supporting Rural Community Adaptation to Climate Change in Mountain Regions of Djibouti;2013;0;USD;Least Developed Countries Fund (LDCF);Djibouti;Djibouti;water management,infrastructure;cross-sector;Government / trade / finance
climatefundsupdate;78;design of national Strategic Programs for Climate Resilience (SPCR) (phase 1 funding);2011;200000;USD;Pilot Program for Climate Resilience (PPCR);Dominica;Dominica;mainstreaming,capacity building,policy implementation;cross-sector;Government / trade / finance
climatefundsupdate;79;Adaptation to Climate Change through Effective Water Governance;2007;3000000;USD;Special Climate Change Fund (SCCF);Ecuador;Ecuador;water management;water resources;water resources
climatefundsupdate;80;Enhancing Resilience of Communities to the adverse effects of climate change on food security, in Pinchincha Province and the Jubones River basin;2011;2650000;USD;Adaptation Fund (AF);Ecuador;Ecuador;river basin,erosion control,water management;food security;agriculture / food security
climatefundsupdate;81;Adaptation to Climate Change in the Nile Delta Through Integrated Coastal Zone Management;2009;4000000;USD;Special Climate Change Fund (SCCF);Egypt;Egypt;coastal zone management;coastal zones;coastal zone development
climatefundsupdate;82;Building Resilient Food Security Systems to Benefit the Southern Egypt Region;2012;1620000;USD;Adaptation Fund (AF);Egypt;Egypt;capacity building;food security;agriculture / food security
climatefundsupdate;83;Preparation of National Adaptation Plan of Action (NAPA) in response to Climate Change in Equatorial Guinea;2012;0;USD;Least Developed Countries Fund (LDCF);Equatorial Guinea;Equatorial Guinea;capacity building,public awareness;cross-sector;Government / trade / finance
climatefundsupdate;84;Climate Change Adaptation Programme In Water And Agriculture In Anseba Region, Eritrea;2011;890000;USD;Adaptation Fund (AF);Eritrea;Eritrea;agriculture,water management;cross-sector;Government / trade / finance
climatefundsupdate;85;Development of a National Adaptation Program of Action (NAPA);2003;200000;USD;Least Developed Countries Fund (LDCF);Eritrea;Eritrea;mainstreaming,policy development,policy adaptation;cross-sector;Government / trade / finance
climatefundsupdate;86;Coping with Drought and ClimateChange;2007;1000000;USD;Special Climate Change Fund (SCCF);Ethiopia;Ethiopia;land management,water management;terrestrial ecosystems;natural resource management
climatefundsupdate;87;National Adaptation Programme of Action (NAPA);2003;200000;USD;Least Developed Countries Fund (LDCF);Ethiopia;Ethiopia;mainstreaming;cross-sector;Government / trade / finance
climatefundsupdate;88;Promoting Autonomous Adaptation at the community level in Ethiopia;2010;5310000;USD;Least Developed Countries Fund (LDCF);Ethiopia;Ethiopia;capacity building,public awareness;education,capacity building;Education,infrastructure / risk management
climatefundsupdate;89;Strengthening Climate Information and Early Warning Systems in Ethiopia to Support Climate Resilient Development;2012;0;USD;Least Developed Countries Fund (LDCF);Ethiopia;Ethiopia;early warning system,disaster management;early warning systems and disaster management;disaster risk reduction
climatefundsupdate;90;Enhancing Resilience of Vulnerable Coastal Areas and Communities to Climate Change in the Republic of Gambia;2012;0;USD;Least Developed Countries Fund (LDCF);Gambia;The Gambia;coastal zones;coastal zones;coastal zone development
climatefundsupdate;91;National Adaptation Programme of Action;2004;200000;USD;Least Developed Countries Fund (LDCF);Gambia;The Gambia;mainstreaming,policy development;cross-sector;Government / trade / finance
climatefundsupdate;92;Strengthening climate services and early warning systems in the Gambia for climate resilient development and adaptation to climate change Ã¢Â€Â“ 2nd Phase of the GOTG/GEF/UNEP LDCF NAPA Early Warning Project;2012;0;USD;Least Developed Countries Fund (LDCF);Gambia;The Gambia;early warning system;early warning systems and disaster management;disaster risk reduction
climatefundsupdate;93;Strengthening of The Gambiaï¿½s Climate Change Early Warning Systems;2009;930000;USD;Least Developed Countries Fund (LDCF);Gambia;The Gambia;early warning system;early warning systems and disaster management;disaster risk reduction
climatefundsupdate;94;Developing Climate Resilient Flood and Flash Flood Management Practices to Protect Vulnerable Communities of Georgia;2012;1040000;USD;Adaptation Fund (AF);Georgia;Georgia, US;early warning system;early warning systems and disaster management;disaster risk reduction
climatefundsupdate;95;Enhancing Resilience of Agricultural Sector in Georgia (ERASIG);2012;0;USD;Special Climate Change Fund (SCCF);Georgia;Georgia, US;agriculture;food security;agriculture / food security
climatefundsupdate;96;Integrating Climate Change into the Management of Priority Health Risks;2009;1720000;USD;Special Climate Change Fund (SCCF);Ghana;Ghana;mainstreaming,public health;health;health
climatefundsupdate;97;Promoting Value Chain Approach to Adaptation in Agriculture;2011;2500000;USD;Special Climate Change Fund (SCCF);Ghana;Ghana;agriculture;food security;agriculture / food security
climatefundsupdate;98;Assisting Least Developed Countries (LDCs) with country-driven processes to advance National Adaptation Plans (NAPS);2013;0;USD;Least Developed Countries Fund (LDCF);Global;Non-specific;capacity building,institutional capacity building;education,capacity building;Education,infrastructure / risk management
